lat,lng,altitude,tower_distance,signal_strength
23.748907639773964,90.37033993624404,40,1,-33.73744195482736
23.748921148019157,90.37027578935938,50,1,-40.37831390954133
23.748915804806828,90.37026002659894,60,1,-72.73573598529879
23.748921557293436,90.3702784656129,40,1,-32.69776860190365
23.748905520461726,90.37029971279152,50,1,-50.243042340775986
23.748915800206127,90.37035577730175,60,1,-71.14649665772805
23.748922544027792,90.37028717777638,60,1,-78.83842531159408
23.74891952467644,90.37034776102129,50,1,-60.23213040031561
23.74892277238216,90.37029000435936,60,1,-69.93525203524327
23.748906443508652,90.37028516680172,40,1,-21.11503844193177
23.748908919601927,90.37034636712269,40,1,-40.012923738455285
23.748909813605188,90.37034961556131,60,1,-64.05483668188111
23.748923281884103,90.37029978676897,60,1,-65.93347895106216
23.748912725587203,90.37035552179933,60,1,-64.9120007682701
23.74891157303322,90.37026188170482,40,1,-29.042203754534672
23.74890560913557,90.37031850091071,40,1,-32.74791047189683
23.74891621870065,90.37040433746412,60,2,-62.49522987676735
23.74891348508263,90.37040470747884,60,2,-75.537018600256
23.74893040879803,90.37035238226665,50,2,-58.73033077183312
23.748897050083414,90.3702817489845,50,2,-56.56038076209412
23.748913171907287,90.37040460710442,50,2,-63.59913001499202
23.748910418387062,90.37040243620237,40,2,-34.10778379027718
23.748901194985045,90.37037384898574,40,2,-37.15655546971538
23.748928969277294,90.37036493178162,50,2,-46.77603355236293
23.74890759331579,90.3703976497347,40,2,-15.508892413489393
23.748900585338827,90.37024567036774,60,2,-74.7412880812562
23.748930251645767,90.3702618176633,40,2,-38.046380249186875
23.748924587976518,90.37022795059269,40,2,-29.81991215337096
23.748928058384386,90.37037112013671,40,2,-27.13979580840922
23.748904496685913,90.37038887797542,40,2,-27.03834856439759
23.748896621748784,90.37032366071507,40,2,-32.45437863843604
23.748901322444283,90.37024122000022,50,2,-44.498118210890595
23.748927151283628,90.37023941553997,40,2,-30.761809058074345
23.74890788301788,90.37021753005465,40,2,-27.002724296233442
23.748901820466436,90.37023850234567,60,2,-70.16534885662153
23.74892851893466,90.37036812074369,40,2,-25.595426773010825
23.748913498256805,90.37040471105631,60,2,-70.14843690707724
23.748912684512547,90.37021140781528,50,2,-58.5684673195578
23.748922634255493,90.37039411819359,50,2,-40.56120471621972
23.74893051816599,90.3703512241331,50,2,-51.64414252383758
23.748932102890446,90.37032594957405,40,2,-24.288601929922926
23.748911908405855,90.37021189873606,50,2,-54.33991234070473
23.74891001469281,90.37021388224845,60,2,-68.81706828695329
23.74889699751879,90.37028278016044,40,2,-39.34131662804403
23.74891619815446,90.37040434861441,60,2,-75.28689914464199
23.748896384889193,90.37030964121237,50,2,-54.06642186803775
23.748925288338526,90.37038513145005,60,2,-68.19593343470403
23.748914140551197,90.37040482247508,40,2,-36.03789613235732
23.74890994955606,90.3702139708741,40,2,-30.05890807531144
23.748921571902752,90.37039682277687,40,2,-26.873515196079452
23.74892266131807,90.37039404323498,40,2,-23.06285293929493
23.74892284567201,90.37022227572592,60,2,-85.13732100079629
23.748903105319258,90.3702323763694,50,2,-51.47721468388345
23.748888494520127,90.37034935076096,50,3,-46.384874956515226
23.748889155623914,90.37035983112645,40,3,-32.37435411108863
23.74889679925369,90.37019755941004,40,3,-41.44856412801195
23.74892572940557,90.3704399074792,50,3,-51.6736620521366
23.748937957941123,90.37037916573611,60,3,-69.91100122071146
23.748887965372585,90.37033817548352,40,3,-35.40052804925019
23.748905132125653,90.37044448293427,40,3,-33.741296505724236
23.74893808480103,90.37037793821152,50,3,-45.59175464015874
23.74891003483281,90.37016441017079,40,3,-29.062681310762482
23.74894102679669,90.37033282974572,60,3,-62.560097499127295
23.748941317766434,90.37032096077806,50,3,-63.084421792677816
23.748925210829924,90.37017463985529,50,3,-52.86455955595064
23.74893796178221,90.37037912897547,50,3,-49.575296113107434
23.748887380198433,90.37031126186552,40,3,-34.48117113260176
23.748938380127935,90.37037496672413,50,3,-47.27715347563137
23.748919895811326,90.37016553900853,50,3,-50.49790121832394
23.74888814971195,90.37027329242073,50,3,-52.71883355994392
23.748934825570192,90.37021268346008,50,3,-57.079788137148
23.748940868717185,90.3702784991581,60,3,-84.91603854308057
23.748887385966963,90.37031240812256,50,3,-48.23196122954268
23.748891485307485,90.37038499717605,50,3,-49.27577144475084
23.74893093490007,90.37042291323478,60,3,-63.12879117121266
23.748902109942115,90.37017840373271,50,3,-45.05876524842433
23.748924769212554,90.37017362799162,50,3,-47.65051203779651
23.748931139646302,90.3701937471699,60,3,-70.94737214978765
23.748910128435874,90.3701643286647,50,3,-48.71719502191064
23.748897340294274,90.37019512685445,60,3,-73.54632244699695
23.748931615058968,90.37041998780603,40,3,-42.7774722764836
23.74890503627167,90.37017150641346,50,3,-49.69921949662243
23.748926654416813,90.37017830601384,40,3,-31.003799487874915
23.74890954655407,90.37016486484038,40,3,-36.67118630144377
23.74890910741817,90.3704504836852,60,3,-73.49194101738883
23.748938843268707,90.37024586071504,50,3,-42.734711242326966
23.748889621874532,90.37036596764442,50,3,-47.6244977038873
23.74888738649971,90.37031249958694,60,3,-64.53510695335372
23.748910720647793,90.37045194514677,40,3,-41.62311398737143
23.748887610580145,90.37028866244874,50,3,-44.54635164697015
23.748903667337093,90.37044134288601,60,3,-71.16129555173178
23.74891545818004,90.37045318730124,40,3,-32.02455804361277
23.748892417760494,90.37039249078377,50,3,-48.16452489527816
23.748903682223666,90.37044137750976,60,3,-75.7665937710534
23.74893411164157,90.37040737622215,40,3,-27.823417019774702
23.748889041515053,90.37035819637507,40,3,-30.405277430791777
23.748931944673313,90.37019730125864,40,3,-28.952742961962333
23.748938560003598,90.37037307155708,40,3,-30.583408711060112
23.748920880714525,90.37016674312636,40,3,-40.34604463863809
23.74891180933202,90.37016317072555,40,3,-42.14739770155554
23.74888756795321,90.37032533360676,50,3,-57.06483192552527
23.748933201862364,90.3704123490453,40,3,-22.910145175818307
23.748905129688872,90.37044447814809,40,3,-32.02626684062802
23.74889578189638,90.37020250259131,50,3,-46.657051517019376
23.748928982922305,90.37043031733758,50,3,-55.065999059608174
23.748947780299307,90.37023485577947,50,4,-52.23995245006567
23.74894232839405,90.37018538787956,40,4,-36.21476357595791
23.748930594693267,90.37048108532252,60,4,-72.09852425746796
23.74891521010489,90.37050171605662,40,4,-29.995918034140605
23.748900302743582,90.37048631520129,40,4,-34.862281922932105
23.748886655874465,90.37043161792239,40,4,-31.475115155774574
23.74891892460789,90.37050023085915,60,4,-75.47899745704211
23.74892567836757,90.37012377444691,50,4,-54.82789384542869
23.74890931001471,90.3701159785692,60,4,-69.48318540880378
23.748881992417036,90.37039267928425,50,4,-49.18009862801653
23.74892080582916,90.37049867746798,50,4,-62.83079416733275
23.74888334237505,90.37040622153049,60,4,-72.68590937403398
23.74887896231291,90.37034308138857,40,4,-34.66046201150195
23.748900085590265,90.37012998591285,50,4,-52.45369753011424
23.74894300774571,90.37019001180448,60,4,-71.91963811104637
23.748879218129602,90.37026594070743,60,4,-81.57846724474277
23.748949133024052,90.37035956047875,50,4,-53.25581954296735
23.74887953192104,90.37025894335255,40,4,-33.61390152594609
23.748914379313714,90.37011403498245,40,4,-32.410593972634686
23.74892061347195,90.37011693849622,60,4,-72.75771343005357
23.748933288826315,90.3704729987276,60,4,-72.13277951975573
23.74890644603726,90.37049698368912,40,4,-27.76726655963192
23.74893618111794,90.370153455223,40,4,-30.07825864841251
23.748878884294186,90.3703407255596,60,4,-74.41134198953652
23.74894669355653,90.37022187065054,50,4,-54.62865113798057
23.74894754836451,90.37038393971743,60,4,-80.54716117292706
23.748878464736602,90.37029341183128,40,4,-24.941725186749814
23.748950017642887,90.37033735601808,40,4,-27.741517046364827
23.74894531721773,90.37040749400771,50,4,-46.53980857945604
23.7488990533277,90.370132493949,40,4,-34.121944445508795
23.74894290339308,90.37018928250208,60,4,-68.70104903900194
23.748905434711215,90.37049566959932,50,4,-47.602355531574574
23.748942557307114,90.3701869138703,40,4,-31.927509550674202
23.74891769503898,90.37050095291636,40,4,-27.7750036317943
23.74888459143155,90.37041683773528,60,4,-66.16337481711767
23.748878420713364,90.37031877565956,40,4,-34.520904519314854
23.748878901225495,90.37027454859792,40,4,-26.56711357326627
23.748927878998728,90.37012810728902,50,4,-58.10501399933411
23.74890468907397,90.37049459330099,40,4,-31.40946433155769
23.748912449319775,90.37011431919113,40,4,-41.489884371887825
23.74892995861021,90.37048276484535,50,4,-53.79593763722861
23.74887873478914,90.37033564025629,40,4,-34.56450370055136
23.74890069236349,90.3701286082823,50,4,-50.81169613664455
23.74895043572025,90.37030708840106,50,4,-49.630001454399846
23.748882126152107,90.37022165686466,60,4,-77.93402564581605
23.748934525311725,90.37046871488478,50,4,-42.11265377611243
23.748881844883464,90.37022477272427,50,4,-58.90187412362463
23.74888553202556,90.37019186229288,40,4,-29.556175647221828
23.748946710961526,90.3703937400003,60,4,-82.86718874899721
23.74894100690572,90.3701771521973,50,4,-47.747063508628294
23.74892547172562,90.37049238817274,40,4,-25.325881111225076
23.748932573601756,90.3704753060243,50,4,-62.609982005481065
23.7489492405442,90.37025837925239,40,4,-33.52087167898547
23.748940499872205,90.37044157284922,40,4,-32.528257098755226
23.748948246754193,90.37024135759951,60,4,-76.80698390439701
23.748950364627383,90.37029570150717,50,4,-53.60120587792158
23.748886014272074,90.37018846866766,50,4,-52.497937377490246
23.748888150669323,90.37044072315055,60,4,-79.38832109530037
23.748913996420917,90.37011404710863,50,4,-40.894837516310325
23.748908753318098,90.37049937022941,60,4,-63.07264339043805
23.748945461260362,90.37040618828776,60,4,-68.69308045967409
23.74891512800935,90.37011407451574,40,4,-29.597805139232243
23.74894834136151,90.37024276721073,60,4,-63.95194695579961
23.748882017497678,90.37022284380247,40,4,-27.28551315173431
23.748914956845642,90.37050174190269,60,4,-70.97941158294603
23.748881738169757,90.37022599320824,40,4,-33.64385088308157
23.748890274260475,90.37016389282955,40,4,-33.43884331029676
23.748896072446247,90.37047481956408,50,4,-51.76907675619721
23.74889620015411,90.37047522348749,50,4,-51.580434727899714
23.74889558910888,90.37047325605421,60,4,-67.69863962959715
23.748932470837616,90.370475627679,60,4,-66.66566215846473
23.748881368929517,90.37023039711167,50,4,-52.395240309835984
23.748890361673954,90.37016347037898,40,4,-22.096293981792112
23.748921398601443,90.37049807380876,40,4,-36.60302745353115
23.74894844563623,90.37037143819836,50,4,-52.29873106389236
23.748902269611833,90.37012534868323,50,4,-54.19317460176284
23.74887840414314,90.37029874780129,60,4,-80.85413868332965
23.748887864110703,90.37043906483694,60,4,-82.37077306796103
23.748878641660532,90.37033192110464,50,4,-42.1278604786718
23.74887848580724,90.37032382866504,40,4,-30.218552222228183
23.748910620230767,90.3701151043144,60,4,-59.991785875363036
23.748908977488302,90.37049955767496,50,4,-56.283367918272205
23.748878977199094,90.37034351262547,40,4,-34.0651947623985
23.74893227008856,90.3704762490191,40,4,-29.958367605293116
23.748912857287056,90.3705015873178,60,4,-73.23951465931918
23.7489254722126,90.37012341267311,60,4,-72.15656745293617
23.748946284782125,90.37021756550709,50,4,-52.69593345615147
23.748915281869227,90.37050170699058,40,4,-30.835692162226312
23.748911537648596,90.37050115251854,40,4,-35.37278882473469
23.748874917967537,90.3701912417504,40,5,-25.262073523305602
23.748878107933646,90.37045144392454,60,5,-76.11125983961595
23.748957101361654,90.37023075164869,50,5,-48.88308092420574
23.74889511333211,90.37052689505805,40,5,-34.71550984388667
23.748894567568485,90.37052547972121,60,5,-65.33899463835118
23.74888209068046,90.37013904389607,60,5,-67.00431454823836
23.748959320153293,90.37028986705498,40,5,-35.88220347786671
23.748903478997445,90.37054300131788,50,5,-45.773363722671206
23.748904971342963,90.3705448631915,50,5,-47.44724340147143
23.748957129877905,90.37023120996939,50,5,-61.506572981373715
23.748872969861466,90.37021278329676,50,5,-46.169006863868994
23.748896376160065,90.37008581335604,40,5,-28.942509382758526
23.748869463241874,90.37032469298308,40,5,-35.926433999284434
23.7489594298565,90.37031419248945,40,5,-27.174141830998497
23.748878845826596,90.37045669247676,60,5,-79.35657634119406
23.748893238167778,90.37009397554498,50,5,-56.62011473239082
23.748881764685276,90.37014086814901,40,5,-39.67285420903895
23.74895186907136,90.37044240730255,40,5,-27.167369267938092
23.74887008153782,90.37035124960914,60,5,-81.79943237373931
23.748870823901388,90.3702465189713,40,5,-23.657991784200203
23.748921707492563,90.37006877871187,50,5,-49.682785327701296
23.7488719032329,90.37022754855863,50,5,-54.39475518822315
23.748958209268984,90.370364273066,50,5,-49.67058403600862
23.748870397348096,90.37035973100454,50,5,-53.4051432367661
23.74891277474733,90.37055007352579,60,5,-69.92067152854771
23.74895304558889,90.37043240089416,50,5,-52.989900989380374
23.748956963050464,90.3702285704406,60,5,-75.9032475031741
23.74890996950495,90.37054905629478,50,5,-65.92684177212863
23.748923687063986,90.37054502496763,50,5,-47.091299226134026
23.74889330927503,90.37009377240503,40,5,-29.66904544038845
23.74890408021128,90.37054378603915,60,5,-70.36283039591748
23.74887613204322,90.37043573226089,50,5,-48.2958799105053
23.74893845195389,90.37051279449786,40,5,-36.48910887383734
23.748926757898754,90.37054093335814,60,5,-79.31601688687196
23.748953820852762,90.3701906444821,40,5,-37.89853962850219
23.74894546223769,90.37048339825527,40,5,-30.574408437904214
23.748952415157465,90.37043789695826,40,5,-29.683574253748237
23.748959111247775,90.37033734668101,50,5,-54.68482303579046
23.74887762032367,90.37016799414452,60,5,-66.51893490490802
23.7489168207659,90.37006591887913,40,5,-32.51237940331573
23.74896628550173,90.37038944109412,50,6,-49.898798830389744
23.748958615733397,90.37014062424343,40,6,-25.22166536444695
23.748887817379877,90.37005469663333,40,6,-35.81880100630598
23.748935658284623,90.37057526495855,40,6,-33.35122650740096
23.74888288816397,90.37007162859331,50,6,-49.8585390551895
23.74896752596752,90.37036155542802,40,6,-33.518863970433685
23.748897938039292,90.37058488397469,50,6,-51.753626369887684
23.748881706801612,90.37053947927751,60,6,-61.830255227516716
23.748901928708484,90.37059085198598,40,6,-21.84117616214777
23.74896816852061,90.37027804989589,60,6,-67.79606929589903
23.74891192722975,90.37001740686398,50,6,-44.17929869962674
23.748941090570433,90.37005502551547,50,6,-46.8420653989071
23.748951935809966,90.37058052213071,40,7,-38.81235114914757
23.748975749214864,90.37022934382934,60,7,-64.13757612690068
23.748938653785476,90.36999473060487,40,7,-35.31310937773352
23.74896916151657,90.37013964810681,50,7,-48.57150040698154
23.748859067241,90.37014514700664,50,7,-63.645142886915394
23.7489034300635,90.36997380852587,60,7,-75.37521100881166
23.748977403143385,90.37029311414035,40,7,-40.14374002693962
23.748876307426944,90.37057827783299,50,7,-52.76179073090072
23.748964691434356,90.37051259395999,50,7,-67.37967607943625
23.74888361559636,90.37001180468926,60,7,-68.00524701046696
23.74885141917744,90.37032522073353,40,7,-27.943809654737308
23.74886810277823,90.37053825890186,50,7,-50.15526226716186
23.748863898578808,90.37010470782546,60,7,-69.6682938197764
23.748976120895,90.37037752181426,60,7,-64.66022407872212
23.74891438370066,90.36996863617472,50,7,-51.17986019369229
23.74889185577286,90.3699910553613,40,7,-30.249847071614166
23.748980259708166,90.37015042082807,60,8,-72.34089633191036
23.748842977043058,90.37025597914895,60,8,-75.19677233151191
23.74893985857001,90.37067063454353,60,8,-72.4163222817013
23.748894909198942,90.36993461739378,40,8,-32.664381296819485
23.748958612780353,90.37061410277084,40,8,-39.4115145446954
23.74897863254171,90.3704837582752,60,8,-73.39417238300445
23.748931535030152,90.3699312873881,50,8,-58.35725106305062
23.748937936224667,90.36994142731783,40,8,-35.08230784250949
23.748920828154525,90.36992171517115,50,8,-52.172484332933216
23.748975925593577,90.37010596310304,60,8,-79.25661653920902
23.748920778222168,90.3699216912107,40,8,-43.598720265460756
23.748879934204265,90.36996737839264,60,8,-77.94341806835203
23.748878900325632,90.3699704663929,50,8,-50.864444549198694
23.74894700387758,90.36996211225897,60,8,-67.67839199300857
23.748846498547675,90.37043788275997,40,8,-35.184037397253235
23.74884398697002,90.37039061341252,60,8,-77.8707220958717
23.74897565143406,90.37010356521496,40,8,-26.97447688329202
23.748984216059128,90.37040415124059,50,8,-50.43111100035645
23.748960254256172,90.37060703425658,40,8,-25.868477635707784
23.748870640874777,90.3706159830587,50,8,-49.002343184094265
23.74884249405087,90.37033421027647,50,8,-48.02811290048141
23.74884270069214,90.37034728363818,60,8,-75.39346210205004
23.748858217734913,90.37055076103917,60,8,-74.16592624233377
23.748943293373276,90.36995269124152,50,8,-50.70736911269773
23.74884379567475,90.3703857509917,50,8,-54.249308114112615
23.748896265089947,90.3706831551235,60,8,-73.39120984386155
23.748975572079974,90.37051292162815,60,8,-63.616016495625885
23.748982378031542,90.37017908089011,60,8,-77.89397148190356
23.748974638210672,90.37052077396324,60,8,-83.71277073348857
23.748938314055266,90.36994213593128,60,8,-80.16042042844282
23.74889985464126,90.36992814811536,40,8,-31.6749020584397
23.74897949622087,90.37047431327937,50,8,-60.61120557574742
23.748880924187702,90.37065126805192,60,8,-65.94540311001695
23.748842405032295,90.37028996983392,60,8,-71.13781229553032
23.748910459937672,90.37069505027452,40,8,-31.69316235963063
23.748844297156584,90.3703979164892,40,8,-42.09771308751765
23.748973395113683,90.37053062187084,50,8,-58.23323080237574
23.74896179604563,90.37001580364883,60,8,-63.48746728308636
23.748897251672595,90.36993130490492,50,8,-53.55695434731038
23.74896731843673,90.37057112469627,60,8,-73.06285132593003
23.748901430838533,90.36992649909625,60,8,-67.37822603426237
23.748933908276697,90.37068115618456,50,8,-58.82647428351339
23.748920615405154,90.36992161438965,60,8,-71.86295778481116
23.748862717588285,90.37057813896884,60,8,-75.47187058247664
23.74891719347016,90.36992046125219,50,8,-52.23771873777754
23.748951874969798,90.37063909418112,50,8,-64.20311690154617
23.748936419165062,90.36993870845194,40,8,-40.96319869044389
23.748925978905046,90.36992520641887,40,8,-39.18603468536954
23.748939810151537,90.36994506721175,60,8,-89.19686183642457
23.74888321608063,90.37065745770818,40,8,-40.348407607009314
23.74892081418087,90.3699217084468,50,8,-49.44572763280244
23.748845349501345,90.3701968093973,50,8,-58.669491522311475
23.748925138805618,90.36992449811036,60,8,-72.22188629696386
23.748944246375046,90.36995497914685,40,8,-29.27598640334159
23.74887198653359,90.37062138241821,50,8,-44.8545091247678
23.74885104672881,90.37049275911097,40,8,-34.54726216378371
23.748878383867574,90.36997205408655,60,8,-82.12274673706807
23.748961256208986,90.37001329372181,50,8,-51.91762554716559
23.748842834199422,90.37026202366367,60,8,-71.04828033806831
23.7489864578281,90.37031560823819,50,8,-49.5891602256485
23.748855612822474,90.37053220749033,40,8,-36.087767483432685
23.74898361916905,90.37019989008297,40,8,-25.139529349953374
23.748988499478404,90.37013082439705,60,9,-72.85918017926417
23.748895804373593,90.36988333047591,40,9,-31.48689687268232
23.748944900629137,90.36990374275601,40,9,-37.46201910754651
23.74893663364551,90.36988842373323,40,9,-36.618690165509534
23.748936152699155,90.36988769456987,50,9,-42.909273060831154
23.74898985888553,90.37014830175922,40,9,-32.70690994215014
23.748993841428153,90.37039517833296,60,9,-58.53208714996918
23.748987481676032,90.37011897863005,50,9,-49.20225427839824
23.748834196175366,90.37037189155369,40,9,-38.14925166339703
23.748853457697923,90.37059561268023,60,9,-65.8808814993582
23.74899462332767,90.3703711800559,40,9,-30.430654028513928
23.748895279743927,90.37073179457865,50,9,-51.04642705895567
23.748834311501465,90.37037594361225,40,9,-32.10722637864511
23.748872020874995,90.37067977113085,50,9,-53.37091122397212
23.748992141011406,90.37018399303261,50,9,-60.14085819274763
23.748877528450073,90.36991941497853,50,9,-51.817406508649896
23.748929453143422,90.36987928695211,50,9,-47.610204266341974
23.748963258436635,90.36995979222556,50,9,-53.85411020545692
23.74887701937298,90.3706949744254,40,9,-32.867666611287135
23.74886832890237,90.37066683876449,60,9,-72.07519015728478
23.748887764796123,90.36989591093347,50,9,-48.86164593081708
23.74883337912606,90.37032470663002,60,9,-71.14120652630935
23.74883368391518,90.37026655793447,50,9,-51.08025801339631
23.748909356422445,90.3707432516446,40,9,-30.624759586307547
23.748963261270188,90.37065599626374,60,9,-74.05961987263312
23.7489758629562,90.37059238919919,60,9,-78.58850109613546
23.74896138375566,90.37066339837112,60,9,-76.04089395298341
23.748833319231377,90.3703066890343,50,9,-48.688845347989705
23.748949101563017,90.36991367210128,50,9,-63.90195395664405
23.748894987112735,90.36988439053556,50,9,-43.82567499843331
23.748833381740173,90.37029073252471,60,9,-72.03561069183517
23.74886344654389,90.36996859619504,50,9,-54.97781995942064
23.74883751528965,90.37016939005515,50,9,-59.02458424996135
23.748993640592598,90.37021548867888,50,9,-52.966897010406896
23.748964256682893,90.37065188698121,60,9,-69.8528256040133
23.74899543604642,90.37029336381654,60,9,-71.73824316925638
23.748898252394884,90.37073535858364,50,9,-52.93980498138187
23.74888150090792,90.3699092245197,60,9,-74.75214712920155
23.74892605914471,90.37073956311846,60,9,-73.04953932400893
23.74884999308807,90.37004292909705,50,9,-51.395094135477436
23.748838277027435,90.3701577060663,60,9,-74.69333990272094
23.74898332109829,90.37007813822777,40,9,-35.54626538286545
23.7489599409791,90.3706687913978,60,9,-70.04582427541987
23.74884892249138,90.370565164681,60,9,-69.47436743176213
23.74898275954948,90.37007333319413,40,9,-29.403019327768703
23.74891406817462,90.36987170729151,60,9,-69.61826202956073
23.74899532525401,90.37033493024359,50,9,-43.73077405957581
23.748880413418977,90.37070392650034,40,9,-32.76490820064856
23.748966493183694,90.37064215739127,40,9,-24.377751221252964
23.748927524374068,90.37073834403807,50,9,-57.22187401754901
23.74882544319226,90.37023126715118,60,10,-72.70330990441141
23.748892586843958,90.36983765860641,50,10,-44.89816219233115
23.748969674427332,90.37069061813946,40,10,-34.11518941233717
23.7489238163716,90.37078990793441,40,10,-29.573268516409406
23.748903140765556,90.37078876266318,50,10,-46.32449335224913
23.748845263329404,90.37061864059406,40,10,-33.41053588388126
23.748906575907387,90.36982506861386,50,10,-49.06899798336132
23.748910409459636,90.3698237130751,60,10,-75.77617149599897
23.74900440434143,90.3703290410385,40,10,-35.68706785524563
23.749003991089825,90.37025695938421,40,10,-38.623293739479514
23.74882926863306,90.37014932267687,40,10,-33.818192976794876
23.74898980784021,90.37004271124962,40,10,-28.952891381194018
23.748852664184238,90.37066087562569,40,10,-29.389989805916485
23.748992606158684,90.37006730876915,50,10,-54.82015560365119
23.74899564718448,90.37009849553881,50,10,-41.82854161884277
23.748930950876147,90.36983148652658,50,10,-57.99143223744255
23.74890980753024,90.3698238675068,40,10,-35.418751510292594
23.74890494238361,90.37078988456305,60,10,-67.32101270745913
23.74885898183506,90.3706900160699,40,10,-36.31508465684699
23.748925286112634,90.36982678874041,60,10,-64.1069632918807
23.74900412750958,90.37026446089834,60,10,-70.65922590979855
23.74886100499075,90.3706982640666,60,10,-79.70082731201471
23.74899519556556,90.37052230203409,40,10,-35.702748066390335
23.748841888628355,90.37059551950576,50,10,-64.98269193679259
23.74892422827829,90.36982613010943,60,10,-78.55462912822692
23.74896931445534,90.37069211497476,50,10,-49.30533713264357
23.748863400986455,90.36990837122802,40,10,-20.64002402659345
23.74888296161173,90.36985370552506,40,10,-31.40449698400657
23.748829735077738,90.37047354713059,60,10,-73.36859544809029
23.749003236145224,90.37038848212958,40,10,-28.49702277702545
23.74899440108375,90.37053075767456,50,10,-51.799416057819705
23.74893922682029,90.3698420040954,60,10,-72.73893516315914
23.748836110405843,90.3700680954147,50,10,-57.36124948404256
23.748977530735413,90.37065366111729,50,10,-46.58910248820072
23.748996357739944,90.37010666888101,60,10,-71.0397470797333
23.748991226790977,90.37056102696987,50,10,-52.995883288613136
23.748864341408666,90.3707108562915,60,10,-74.1928110117517
23.74885956418308,90.37069243989556,60,10,-71.74553239466027
23.74892465532667,90.3698263877951,60,10,-68.69954083920749
23.748965060459202,90.369907126578,50,10,-61.607738572734114
23.749000543422977,90.37044978026975,60,10,-70.50502844076509
23.74899887193288,90.37047637456152,40,10,-30.707612723563972
23.748872821348193,90.37073785789325,60,10,-77.22946725962998
23.748966264343764,90.3699116083009,40,10,-38.524535906832114
23.749002740093868,90.37021283618803,60,10,-62.17226244370859
23.74900434821226,90.37028071043666,40,10,-36.94638638248076
23.74887454211113,90.36987325130761,40,10,-26.53344143265869
23.749002354960798,90.37020300868014,60,10,-82.6286817272292
23.74898793001059,90.3700278651744,40,10,-36.650405938142846
23.748867863614326,90.3698929053571,40,10,-30.834798546987983
23.748984543644163,90.37061203909327,40,10,-34.097241622224885
23.748877081197413,90.3707490245451,50,10,-57.18780898387403
23.748952138772673,90.370747989268,60,10,-72.21456668137203
23.748829999951706,90.37047741404201,40,10,-44.15435771374873
23.74888823636816,90.36984412614417,50,10,-54.480130883230295
23.748948665815856,90.36985966345858,40,10,-27.289520809613165
23.748825476355755,90.37038563882533,60,10,-80.9266676971505
23.748868053770842,90.37072351006951,50,10,-51.852784208429874
23.7489983154414,90.37013156027403,40,10,-30.580124385252997
23.748987035622054,90.37059461070383,60,10,-67.35658745584253
23.748991724992063,90.37005920223915,40,10,-38.92471972170446
23.748829210726704,90.37015022525573,50,10,-60.44098183729446
23.74884248540489,90.37059982374285,40,10,-40.23913888507779
